"subject" "activity" "..1"
9 "SITTING" -0.53749328145871
9 "SITTING" -0.665033506271952
9 "SITTING" -0.603356276555826
9 "SITTING" -0.528420009576204
9 "SITTING" -0.617874813333395
9 "SITTING" -0.656713524546605
9 "SITTING" -0.628961179980356
9 "SITTING" -0.743608246170053
9 "SITTING" -0.654979816705833
9 "SITTING" -0.612243590244114
9 "SITTING" -0.780928428167213
9 "SITTING" -0.672094306818974
9 "SITTING" -0.70621663959074
9 "SITTING" -0.644192752866115
9 "SITTING" -0.738594816501343
9 "SITTING" -0.674226934551517
9 "SITTING" -0.690446312501126
9 "SITTING" -0.585962696268539
9 "SITTING" -0.659531216655476
9 "SITTING" -0.620789916331592
9 "SITTING" -0.640076803144351
9 "SITTING" -0.697411069729937
9 "SITTING" -0.699976372277643
9 "SITTING" -0.779767633083527
9 "SITTING" -0.792190209274884
9 "STANDING" 0.274347260646063
9 "STANDING" -0.0177434918458972
9 "STANDING" -0.108925032737064
9 "STANDING" -0.607783818968688
9 "STANDING" -0.510191378479501
9 "STANDING" -0.61306429934125
9 "STANDING" 0.669226222373046
9 "STANDING" 0.00403879092060517
9 "STANDING" 0.0921508600211059
9 "STANDING" -0.965207115039421
9 "STANDING" -0.95440802665318
9 "STANDING" -0.938900969424022
9 "STANDING" 0.0789381220355816
9 "STANDING" 0.0079481069090025
9 "STANDING" -0.00467469823628666
9 "STANDING" -0.63978102073413
9 "STANDING" -0.607971599340832
9 "STANDING" -0.762820240449202
9 "STANDING" -0.0309824871713436
9 "STANDING" -0.0747194855994359
9 "STANDING" 0.088357304227173
9 "STANDING" -0.721192598029789
9 "STANDING" -0.682653506899942
9 "STANDING" -0.653665674372188
9 "STANDING" -0.0967092754729682
9 "STANDING" -0.0423181079782632
9 "STANDING" -0.0548303497968374
9 "STANDING" -0.731348533131935
9 "STANDING" -0.786062320321895
9 "STANDING" -0.739932395222129
9 "STANDING" -0.54822165976717
9 "STANDING" -0.591225327146546
9 "STANDING" -0.54822165976717
9 "STANDING" -0.591225327146546
9 "STANDING" -0.649417950650692
9 "STANDING" -0.627762945785391
9 "STANDING" -0.60524856977632
9 "STANDING" -0.662533062898382
9 "STANDING" -0.762137610987416
9 "STANDING" -0.77799317279698
9 "STANDING" -0.622761658493734
9 "STANDING" -0.53749328145871
9 "STANDING" -0.665033506271952
9 "STANDING" -0.603356276555826
9 "STANDING" -0.528420009576204
9 "STANDING" -0.617874813333395
9 "STANDING" -0.656713524546605
9 "STANDING" -0.628961179980356
9 "STANDING" -0.743608246170053
9 "STANDING" -0.654979816705833
9 "STANDING" -0.612243590244114
9 "STANDING" -0.780928428167213
9 "STANDING" -0.672094306818974
9 "STANDING" -0.70621663959074
9 "STANDING" -0.644192752866115
9 "STANDING" -0.738594816501343
9 "STANDING" -0.674226934551517
9 "STANDING" -0.690446312501126
9 "STANDING" -0.585962696268539
9 "STANDING" -0.659531216655476
9 "STANDING" -0.620789916331592
9 "STANDING" -0.640076803144351
9 "STANDING" -0.697411069729937
9 "STANDING" -0.699976372277643
9 "STANDING" -0.779767633083527
9 "STANDING" -0.792190209274884
9 "WALKING" 0.274347260646063
9 "WALKING" -0.0177434918458972
9 "WALKING" -0.108925032737064
9 "WALKING" -0.607783818968688
9 "WALKING" -0.510191378479501
9 "WALKING" -0.61306429934125
9 "WALKING" 0.669226222373046
9 "WALKING" 0.00403879092060517
9 "WALKING" 0.0921508600211059
9 "WALKING" -0.965207115039421
9 "WALKING" -0.95440802665318
9 "WALKING" -0.938900969424022
9 "WALKING" 0.0789381220355816
9 "WALKING" 0.0079481069090025
9 "WALKING" -0.00467469823628666
9 "WALKING" -0.63978102073413
9 "WALKING" -0.607971599340832
9 "WALKING" -0.762820240449202
9 "WALKING" -0.0309824871713436
9 "WALKING" -0.0747194855994359
9 "WALKING" 0.088357304227173
9 "WALKING" -0.721192598029789
9 "WALKING" -0.682653506899942
9 "WALKING" -0.653665674372188
9 "WALKING" -0.0967092754729682
9 "WALKING" -0.0423181079782632
9 "WALKING" -0.0548303497968374
9 "WALKING" -0.731348533131935
9 "WALKING" -0.786062320321895
9 "WALKING" -0.739932395222129
9 "WALKING" -0.54822165976717
9 "WALKING" -0.591225327146546
9 "WALKING" -0.54822165976717
9 "WALKING" -0.591225327146546
9 "WALKING" -0.649417950650692
9 "WALKING" -0.627762945785391
9 "WALKING" -0.60524856977632
9 "WALKING" -0.662533062898382
9 "WALKING" -0.762137610987416
9 "WALKING" -0.77799317279698
9 "WALKING" -0.622761658493734
9 "WALKING" -0.53749328145871
9 "WALKING" -0.665033506271952
9 "WALKING" -0.603356276555826
9 "WALKING" -0.528420009576204
9 "WALKING" -0.617874813333395
9 "WALKING" -0.656713524546605
9 "WALKING" -0.628961179980356
9 "WALKING" -0.743608246170053
9 "WALKING" -0.654979816705833
9 "WALKING" -0.612243590244114
9 "WALKING" -0.780928428167213
9 "WALKING" -0.672094306818974
9 "WALKING" -0.70621663959074
9 "WALKING" -0.644192752866115
9 "WALKING" -0.738594816501343
9 "WALKING" -0.674226934551517
9 "WALKING" -0.690446312501126
9 "WALKING" -0.585962696268539
9 "WALKING" -0.659531216655476
9 "WALKING" -0.620789916331592
9 "WALKING" -0.640076803144351
9 "WALKING" -0.697411069729937
9 "WALKING" -0.699976372277643
9 "WALKING" -0.779767633083527
9 "WALKING" -0.792190209274884
9 "WALKING_DOWNSTAIRS" 0.274347260646063
9 "WALKING_DOWNSTAIRS" -0.0177434918458972
9 "WALKING_DOWNSTAIRS" -0.108925032737064
9 "WALKING_DOWNSTAIRS" -0.607783818968688
9 "WALKING_DOWNSTAIRS" -0.510191378479501
9 "WALKING_DOWNSTAIRS" -0.61306429934125
9 "WALKING_DOWNSTAIRS" 0.669226222373046
9 "WALKING_DOWNSTAIRS" 0.00403879092060517
9 "WALKING_DOWNSTAIRS" 0.0921508600211059
9 "WALKING_DOWNSTAIRS" -0.965207115039421
9 "WALKING_DOWNSTAIRS" -0.95440802665318
9 "WALKING_DOWNSTAIRS" -0.938900969424022
9 "WALKING_DOWNSTAIRS" 0.0789381220355816
9 "WALKING_DOWNSTAIRS" 0.0079481069090025
9 "WALKING_DOWNSTAIRS" -0.00467469823628666
9 "WALKING_DOWNSTAIRS" -0.63978102073413
9 "WALKING_DOWNSTAIRS" -0.607971599340832
9 "WALKING_DOWNSTAIRS" -0.762820240449202
9 "WALKING_DOWNSTAIRS" -0.0309824871713436
9 "WALKING_DOWNSTAIRS" -0.0747194855994359
9 "WALKING_DOWNSTAIRS" 0.088357304227173
9 "WALKING_DOWNSTAIRS" -0.721192598029789
9 "WALKING_DOWNSTAIRS" -0.682653506899942
9 "WALKING_DOWNSTAIRS" -0.653665674372188
9 "WALKING_DOWNSTAIRS" -0.0967092754729682
9 "WALKING_DOWNSTAIRS" -0.0423181079782632
9 "WALKING_DOWNSTAIRS" -0.0548303497968374
9 "WALKING_DOWNSTAIRS" -0.731348533131935
9 "WALKING_DOWNSTAIRS" -0.786062320321895
9 "WALKING_DOWNSTAIRS" -0.739932395222129
9 "WALKING_DOWNSTAIRS" -0.54822165976717
9 "WALKING_DOWNSTAIRS" -0.591225327146546
9 "WALKING_DOWNSTAIRS" -0.54822165976717
9 "WALKING_DOWNSTAIRS" -0.591225327146546
9 "WALKING_DOWNSTAIRS" -0.649417950650692
9 "WALKING_DOWNSTAIRS" -0.627762945785391
9 "WALKING_DOWNSTAIRS" -0.60524856977632
9 "WALKING_DOWNSTAIRS" -0.662533062898382
9 "WALKING_DOWNSTAIRS" -0.762137610987416
9 "WALKING_DOWNSTAIRS" -0.77799317279698
9 "WALKING_DOWNSTAIRS" -0.622761658493734
9 "WALKING_DOWNSTAIRS" -0.53749328145871
9 "WALKING_DOWNSTAIRS" -0.665033506271952
9 "WALKING_DOWNSTAIRS" -0.603356276555826
9 "WALKING_DOWNSTAIRS" -0.528420009576204
9 "WALKING_DOWNSTAIRS" -0.617874813333395
9 "WALKING_DOWNSTAIRS" -0.656713524546605
9 "WALKING_DOWNSTAIRS" -0.628961179980356
9 "WALKING_DOWNSTAIRS" -0.743608246170053
9 "WALKING_DOWNSTAIRS" -0.654979816705833
9 "WALKING_DOWNSTAIRS" -0.612243590244114
9 "WALKING_DOWNSTAIRS" -0.780928428167213
9 "WALKING_DOWNSTAIRS" -0.672094306818974
9 "WALKING_DOWNSTAIRS" -0.70621663959074
9 "WALKING_DOWNSTAIRS" -0.644192752866115
9 "WALKING_DOWNSTAIRS" -0.738594816501343
9 "WALKING_DOWNSTAIRS" -0.674226934551517
9 "WALKING_DOWNSTAIRS" -0.690446312501126
9 "WALKING_DOWNSTAIRS" -0.585962696268539
9 "WALKING_DOWNSTAIRS" -0.659531216655476
9 "WALKING_DOWNSTAIRS" -0.620789916331592
9 "WALKING_DOWNSTAIRS" -0.640076803144351
9 "WALKING_DOWNSTAIRS" -0.697411069729937
9 "WALKING_DOWNSTAIRS" -0.699976372277643
9 "WALKING_DOWNSTAIRS" -0.779767633083527
9 "WALKING_DOWNSTAIRS" -0.792190209274884
9 "WALKING_UPSTAIRS" 0.274347260646063
9 "WALKING_UPSTAIRS" -0.0177434918458972
9 "WALKING_UPSTAIRS" -0.108925032737064
9 "WALKING_UPSTAIRS" -0.607783818968688
9 "WALKING_UPSTAIRS" -0.510191378479501
9 "WALKING_UPSTAIRS" -0.61306429934125
9 "WALKING_UPSTAIRS" 0.669226222373046
9 "WALKING_UPSTAIRS" 0.00403879092060517
9 "WALKING_UPSTAIRS" 0.0921508600211059
9 "WALKING_UPSTAIRS" -0.965207115039421
9 "WALKING_UPSTAIRS" -0.95440802665318
9 "WALKING_UPSTAIRS" -0.938900969424022
9 "WALKING_UPSTAIRS" 0.0789381220355816
9 "WALKING_UPSTAIRS" 0.0079481069090025
9 "WALKING_UPSTAIRS" -0.00467469823628666
9 "WALKING_UPSTAIRS" -0.63978102073413
9 "WALKING_UPSTAIRS" -0.607971599340832
9 "WALKING_UPSTAIRS" -0.762820240449202
9 "WALKING_UPSTAIRS" -0.0309824871713436
9 "WALKING_UPSTAIRS" -0.0747194855994359
9 "WALKING_UPSTAIRS" 0.088357304227173
9 "WALKING_UPSTAIRS" -0.721192598029789
9 "WALKING_UPSTAIRS" -0.682653506899942
9 "WALKING_UPSTAIRS" -0.653665674372188
9 "WALKING_UPSTAIRS" -0.0967092754729682
9 "WALKING_UPSTAIRS" -0.0423181079782632
9 "WALKING_UPSTAIRS" -0.0548303497968374
9 "WALKING_UPSTAIRS" -0.731348533131935
9 "WALKING_UPSTAIRS" -0.786062320321895
9 "WALKING_UPSTAIRS" -0.739932395222129
9 "WALKING_UPSTAIRS" -0.54822165976717
9 "WALKING_UPSTAIRS" -0.591225327146546
9 "WALKING_UPSTAIRS" -0.54822165976717
9 "WALKING_UPSTAIRS" -0.591225327146546
9 "WALKING_UPSTAIRS" -0.649417950650692
9 "WALKING_UPSTAIRS" -0.627762945785391
9 "WALKING_UPSTAIRS" -0.60524856977632
9 "WALKING_UPSTAIRS" -0.662533062898382
9 "WALKING_UPSTAIRS" -0.762137610987416
9 "WALKING_UPSTAIRS" -0.77799317279698
9 "WALKING_UPSTAIRS" -0.622761658493734
9 "WALKING_UPSTAIRS" -0.53749328145871
9 "WALKING_UPSTAIRS" -0.665033506271952
9 "WALKING_UPSTAIRS" -0.603356276555826
9 "WALKING_UPSTAIRS" -0.528420009576204
9 "WALKING_UPSTAIRS" -0.617874813333395
9 "WALKING_UPSTAIRS" -0.656713524546605
9 "WALKING_UPSTAIRS" -0.628961179980356
9 "WALKING_UPSTAIRS" -0.743608246170053
9 "WALKING_UPSTAIRS" -0.654979816705833
9 "WALKING_UPSTAIRS" -0.612243590244114
9 "WALKING_UPSTAIRS" -0.780928428167213
9 "WALKING_UPSTAIRS" -0.672094306818974
9 "WALKING_UPSTAIRS" -0.70621663959074
9 "WALKING_UPSTAIRS" -0.644192752866115
9 "WALKING_UPSTAIRS" -0.738594816501343
9 "WALKING_UPSTAIRS" -0.674226934551517
9 "WALKING_UPSTAIRS" -0.690446312501126
9 "WALKING_UPSTAIRS" -0.585962696268539
9 "WALKING_UPSTAIRS" -0.659531216655476
9 "WALKING_UPSTAIRS" -0.620789916331592
9 "WALKING_UPSTAIRS" -0.640076803144351
9 "WALKING_UPSTAIRS" -0.697411069729937
9 "WALKING_UPSTAIRS" -0.699976372277643
9 "WALKING_UPSTAIRS" -0.779767633083527
9 "WALKING_UPSTAIRS" -0.792190209274884
10 "LAYING" 0.274347260646063
10 "LAYING" -0.0177434918458972
10 "LAYING" -0.108925032737064
10 "LAYING" -0.607783818968688
10 "LAYING" -0.510191378479501
10 "LAYING" -0.61306429934125
10 "LAYING" 0.669226222373046
10 "LAYING" 0.00403879092060517
10 "LAYING" 0.0921508600211059
10 "LAYING" -0.965207115039421
10 "LAYING" -0.95440802665318
10 "LAYING" -0.938900969424022
10 "LAYING" 0.0789381220355816
10 "LAYING" 0.0079481069090025
10 "LAYING" -0.00467469823628666
10 "LAYING" -0.63978102073413
10 "LAYING" -0.607971599340832
10 "LAYING" -0.762820240449202
10 "LAYING" -0.0309824871713436
10 "LAYING" -0.0747194855994359
10 "LAYING" 0.088357304227173
10 "LAYING" -0.721192598029789
10 "LAYING" -0.682653506899942
10 "LAYING" -0.653665674372188
10 "LAYING" -0.0967092754729682
10 "LAYING" -0.0423181079782632
10 "LAYING" -0.0548303497968374
10 "LAYING" -0.731348533131935
10 "LAYING" -0.786062320321895
10 "LAYING" -0.739932395222129
10 "LAYING" -0.54822165976717
10 "LAYING" -0.591225327146546
10 "LAYING" -0.54822165976717
10 "LAYING" -0.591225327146546
10 "LAYING" -0.649417950650692
10 "LAYING" -0.627762945785391
10 "LAYING" -0.60524856977632
10 "LAYING" -0.662533062898382
10 "LAYING" -0.762137610987416
10 "LAYING" -0.77799317279698
10 "LAYING" -0.622761658493734
10 "LAYING" -0.53749328145871
10 "LAYING" -0.665033506271952
10 "LAYING" -0.603356276555826
10 "LAYING" -0.528420009576204
10 "LAYING" -0.617874813333395
10 "LAYING" -0.656713524546605
10 "LAYING" -0.628961179980356
10 "LAYING" -0.743608246170053
10 "LAYING" -0.654979816705833
10 "LAYING" -0.612243590244114
10 "LAYING" -0.780928428167213
10 "LAYING" -0.672094306818974
10 "LAYING" -0.70621663959074
10 "LAYING" -0.644192752866115
10 "LAYING" -0.738594816501343
10 "LAYING" -0.674226934551517
10 "LAYING" -0.690446312501126
10 "LAYING" -0.585962696268539
10 "LAYING" -0.659531216655476
10 "LAYING" -0.620789916331592
10 "LAYING" -0.640076803144351
10 "LAYING" -0.697411069729937
10 "LAYING" -0.699976372277643
10 "LAYING" -0.779767633083527
10 "LAYING" -0.792190209274884
10 "SITTING" 0.274347260646063
10 "SITTING" -0.0177434918458972
10 "SITTING" -0.108925032737064
10 "SITTING" -0.607783818968688
10 "SITTING" -0.510191378479501
10 "SITTING" -0.61306429934125
10 "SITTING" 0.669226222373046
10 "SITTING" 0.00403879092060517
10 "SITTING" 0.0921508600211059
10 "SITTING" -0.965207115039421
10 "SITTING" -0.95440802665318
10 "SITTING" -0.938900969424022
10 "SITTING" 0.0789381220355816
10 "SITTING" 0.0079481069090025
10 "SITTING" -0.00467469823628666
10 "SITTING" -0.63978102073413
10 "SITTING" -0.607971599340832
10 "SITTING" -0.762820240449202
10 "SITTING" -0.0309824871713436
10 "SITTING" -0.0747194855994359
10 "SITTING" 0.088357304227173
10 "SITTING" -0.721192598029789
10 "SITTING" -0.682653506899942
10 "SITTING" -0.653665674372188
10 "SITTING" -0.0967092754729682
10 "SITTING" -0.0423181079782632
10 "SITTING" -0.0548303497968374
10 "SITTING" -0.731348533131935
10 "SITTING" -0.786062320321895
10 "SITTING" -0.739932395222129
10 "SITTING" -0.54822165976717
10 "SITTING" -0.591225327146546
10 "SITTING" -0.54822165976717
10 "SITTING" -0.591225327146546
10 "SITTING" -0.649417950650692
10 "SITTING" -0.627762945785391
10 "SITTING" -0.60524856977632
10 "SITTING" -0.662533062898382
10 "SITTING" -0.762137610987416
10 "SITTING" -0.77799317279698
10 "SITTING" -0.622761658493734
10 "SITTING" -0.53749328145871
10 "SITTING" -0.665033506271952
10 "SITTING" -0.603356276555826
10 "SITTING" -0.528420009576204
10 "SITTING" -0.617874813333395
10 "SITTING" -0.656713524546605
10 "SITTING" -0.628961179980356
10 "SITTING" -0.743608246170053
10 "SITTING" -0.654979816705833
10 "SITTING" -0.612243590244114
10 "SITTING" -0.780928428167213
10 "SITTING" -0.672094306818974
10 "SITTING" -0.70621663959074
10 "SITTING" -0.644192752866115
10 "SITTING" -0.738594816501343
10 "SITTING" -0.674226934551517
10 "SITTING" -0.690446312501126
10 "SITTING" -0.585962696268539
10 "SITTING" -0.659531216655476
10 "SITTING" -0.620789916331592
10 "SITTING" -0.640076803144351
10 "SITTING" -0.697411069729937
10 "SITTING" -0.699976372277643
10 "SITTING" -0.779767633083527
10 "SITTING" -0.792190209274884
10 "STANDING" 0.274347260646063
10 "STANDING" -0.0177434918458972
10 "STANDING" -0.108925032737064
10 "STANDING" -0.607783818968688
10 "STANDING" -0.510191378479501
10 "STANDING" -0.61306429934125
10 "STANDING" 0.669226222373046
10 "STANDING" 0.00403879092060517
10 "STANDING" 0.0921508600211059
10 "STANDING" -0.965207115039421
10 "STANDING" -0.95440802665318
10 "STANDING" -0.938900969424022
10 "STANDING" 0.0789381220355816
10 "STANDING" 0.0079481069090025
10 "STANDING" -0.00467469823628666
10 "STANDING" -0.63978102073413
10 "STANDING" -0.607971599340832
10 "STANDING" -0.762820240449202
10 "STANDING" -0.0309824871713436
10 "STANDING" -0.0747194855994359
10 "STANDING" 0.088357304227173
10 "STANDING" -0.721192598029789
10 "STANDING" -0.682653506899942
10 "STANDING" -0.653665674372188
10 "STANDING" -0.0967092754729682
10 "STANDING" -0.0423181079782632
10 "STANDING" -0.0548303497968374
10 "STANDING" -0.731348533131935
10 "STANDING" -0.786062320321895
10 "STANDING" -0.739932395222129
10 "STANDING" -0.54822165976717
10 "STANDING" -0.591225327146546
10 "STANDING" -0.54822165976717
10 "STANDING" -0.591225327146546
10 "STANDING" -0.649417950650692
10 "STANDING" -0.627762945785391
10 "STANDING" -0.60524856977632
10 "STANDING" -0.662533062898382
10 "STANDING" -0.762137610987416
10 "STANDING" -0.77799317279698
10 "STANDING" -0.622761658493734
10 "STANDING" -0.53749328145871
10 "STANDING" -0.665033506271952
10 "STANDING" -0.603356276555826
10 "STANDING" -0.528420009576204
10 "STANDING" -0.617874813333395
10 "STANDING" -0.656713524546605
10 "STANDING" -0.628961179980356
10 "STANDING" -0.743608246170053
10 "STANDING" -0.654979816705833
10 "STANDING" -0.612243590244114
10 "STANDING" -0.780928428167213
10 "STANDING" -0.672094306818974
10 "STANDING" -0.70621663959074
10 "STANDING" -0.644192752866115
10 "STANDING" -0.738594816501343
10 "STANDING" -0.674226934551517
10 "STANDING" -0.690446312501126
10 "STANDING" -0.585962696268539
10 "STANDING" -0.659531216655476
10 "STANDING" -0.620789916331592
10 "STANDING" -0.640076803144351
10 "STANDING" -0.697411069729937
10 "STANDING" -0.699976372277643
10 "STANDING" -0.779767633083527
10 "STANDING" -0.792190209274884
10 "WALKING" 0.274347260646063
10 "WALKING" -0.0177434918458972
10 "WALKING" -0.108925032737064
10 "WALKING" -0.607783818968688
10 "WALKING" -0.510191378479501
10 "WALKING" -0.61306429934125
10 "WALKING" 0.669226222373046
10 "WALKING" 0.00403879092060517
10 "WALKING" 0.0921508600211059
10 "WALKING" -0.965207115039421
10 "WALKING" -0.95440802665318
10 "WALKING" -0.938900969424022
10 "WALKING" 0.0789381220355816
10 "WALKING" 0.0079481069090025
10 "WALKING" -0.00467469823628666
10 "WALKING" -0.63978102073413
10 "WALKING" -0.607971599340832
10 "WALKING" -0.762820240449202
10 "WALKING" -0.0309824871713436
10 "WALKING" -0.0747194855994359
10 "WALKING" 0.088357304227173
10 "WALKING" -0.721192598029789
10 "WALKING" -0.682653506899942
10 "WALKING" -0.653665674372188
10 "WALKING" -0.0967092754729682
10 "WALKING" -0.0423181079782632
10 "WALKING" -0.0548303497968374
10 "WALKING" -0.731348533131935
10 "WALKING" -0.786062320321895
10 "WALKING" -0.739932395222129
10 "WALKING" -0.54822165976717
10 "WALKING" -0.591225327146546
10 "WALKING" -0.54822165976717
10 "WALKING" -0.591225327146546
10 "WALKING" -0.649417950650692
10 "WALKING" -0.627762945785391
10 "WALKING" -0.60524856977632
10 "WALKING" -0.662533062898382
10 "WALKING" -0.762137610987416
10 "WALKING" -0.77799317279698
10 "WALKING" -0.622761658493734
10 "WALKING" -0.53749328145871
10 "WALKING" -0.665033506271952
10 "WALKING" -0.603356276555826
10 "WALKING" -0.528420009576204
10 "WALKING" -0.617874813333395
10 "WALKING" -0.656713524546605
10 "WALKING" -0.628961179980356
10 "WALKING" -0.743608246170053
10 "WALKING" -0.654979816705833
10 "WALKING" -0.612243590244114
10 "WALKING" -0.780928428167213
10 "WALKING" -0.672094306818974
10 "WALKING" -0.70621663959074
10 "WALKING" -0.644192752866115
10 "WALKING" -0.738594816501343
10 "WALKING" -0.674226934551517
10 "WALKING" -0.690446312501126
10 "WALKING" -0.585962696268539
10 "WALKING" -0.659531216655476
10 "WALKING" -0.620789916331592
10 "WALKING" -0.640076803144351
10 "WALKING" -0.697411069729937
10 "WALKING" -0.699976372277643
10 "WALKING" -0.779767633083527
10 "WALKING" -0.792190209274884
10 "WALKING_DOWNSTAIRS" 0.274347260646063
10 "WALKING_DOWNSTAIRS" -0.0177434918458972
10 "WALKING_DOWNSTAIRS" -0.108925032737064
10 "WALKING_DOWNSTAIRS" -0.607783818968688
10 "WALKING_DOWNSTAIRS" -0.510191378479501
10 "WALKING_DOWNSTAIRS" -0.61306429934125
10 "WALKING_DOWNSTAIRS" 0.669226222373046
10 "WALKING_DOWNSTAIRS" 0.00403879092060517
10 "WALKING_DOWNSTAIRS" 0.0921508600211059
10 "WALKING_DOWNSTAIRS" -0.965207115039421
10 "WALKING_DOWNSTAIRS" -0.95440802665318
10 "WALKING_DOWNSTAIRS" -0.938900969424022
10 "WALKING_DOWNSTAIRS" 0.0789381220355816
10 "WALKING_DOWNSTAIRS" 0.0079481069090025
10 "WALKING_DOWNSTAIRS" -0.00467469823628666
10 "WALKING_DOWNSTAIRS" -0.63978102073413
10 "WALKING_DOWNSTAIRS" -0.607971599340832
10 "WALKING_DOWNSTAIRS" -0.762820240449202
10 "WALKING_DOWNSTAIRS" -0.0309824871713436
10 "WALKING_DOWNSTAIRS" -0.0747194855994359
10 "WALKING_DOWNSTAIRS" 0.088357304227173
10 "WALKING_DOWNSTAIRS" -0.721192598029789
10 "WALKING_DOWNSTAIRS" -0.682653506899942
10 "WALKING_DOWNSTAIRS" -0.653665674372188
10 "WALKING_DOWNSTAIRS" -0.0967092754729682
10 "WALKING_DOWNSTAIRS" -0.0423181079782632
10 "WALKING_DOWNSTAIRS" -0.0548303497968374
10 "WALKING_DOWNSTAIRS" -0.731348533131935
10 "WALKING_DOWNSTAIRS" -0.786062320321895
10 "WALKING_DOWNSTAIRS" -0.739932395222129
10 "WALKING_DOWNSTAIRS" -0.54822165976717
10 "WALKING_DOWNSTAIRS" -0.591225327146546
10 "WALKING_DOWNSTAIRS" -0.54822165976717
10 "WALKING_DOWNSTAIRS" -0.591225327146546
10 "WALKING_DOWNSTAIRS" -0.649417950650692
10 "WALKING_DOWNSTAIRS" -0.627762945785391
10 "WALKING_DOWNSTAIRS" -0.60524856977632
10 "WALKING_DOWNSTAIRS" -0.662533062898382
10 "WALKING_DOWNSTAIRS" -0.762137610987416
10 "WALKING_DOWNSTAIRS" -0.77799317279698
10 "WALKING_DOWNSTAIRS" -0.622761658493734
10 "WALKING_DOWNSTAIRS" -0.53749328145871
10 "WALKING_DOWNSTAIRS" -0.665033506271952
10 "WALKING_DOWNSTAIRS" -0.603356276555826
10 "WALKING_DOWNSTAIRS" -0.528420009576204
10 "WALKING_DOWNSTAIRS" -0.617874813333395
10 "WALKING_DOWNSTAIRS" -0.656713524546605
10 "WALKING_DOWNSTAIRS" -0.628961179980356
10 "WALKING_DOWNSTAIRS" -0.743608246170053
10 "WALKING_DOWNSTAIRS" -0.654979816705833
10 "WALKING_DOWNSTAIRS" -0.612243590244114
10 "WALKING_DOWNSTAIRS" -0.780928428167213
10 "WALKING_DOWNSTAIRS" -0.672094306818974
10 "WALKING_DOWNSTAIRS" -0.70621663959074
10 "WALKING_DOWNSTAIRS" -0.644192752866115
10 "WALKING_DOWNSTAIRS" -0.738594816501343
10 "WALKING_DOWNSTAIRS" -0.674226934551517
10 "WALKING_DOWNSTAIRS" -0.690446312501126
10 "WALKING_DOWNSTAIRS" -0.585962696268539
10 "WALKING_DOWNSTAIRS" -0.659531216655476
10 "WALKING_DOWNSTAIRS" -0.620789916331592
10 "WALKING_DOWNSTAIRS" -0.640076803144351
10 "WALKING_DOWNSTAIRS" -0.697411069729937
10 "WALKING_DOWNSTAIRS" -0.699976372277643
10 "WALKING_DOWNSTAIRS" -0.779767633083527
10 "WALKING_DOWNSTAIRS" -0.792190209274884
10 "WALKING_UPSTAIRS" 0.274347260646063
10 "WALKING_UPSTAIRS" -0.0177434918458972
10 "WALKING_UPSTAIRS" -0.108925032737064
10 "WALKING_UPSTAIRS" -0.607783818968688
10 "WALKING_UPSTAIRS" -0.510191378479501
10 "WALKING_UPSTAIRS" -0.61306429934125
10 "WALKING_UPSTAIRS" 0.669226222373046
10 "WALKING_UPSTAIRS" 0.00403879092060517
10 "WALKING_UPSTAIRS" 0.0921508600211059
10 "WALKING_UPSTAIRS" -0.965207115039421
10 "WALKING_UPSTAIRS" -0.95440802665318
10 "WALKING_UPSTAIRS" -0.938900969424022
10 "WALKING_UPSTAIRS" 0.0789381220355816
10 "WALKING_UPSTAIRS" 0.0079481069090025
10 "WALKING_UPSTAIRS" -0.00467469823628666
10 "WALKING_UPSTAIRS" -0.63978102073413
10 "WALKING_UPSTAIRS" -0.607971599340832
10 "WALKING_UPSTAIRS" -0.762820240449202
10 "WALKING_UPSTAIRS" -0.0309824871713436
10 "WALKING_UPSTAIRS" -0.0747194855994359
10 "WALKING_UPSTAIRS" 0.088357304227173
10 "WALKING_UPSTAIRS" -0.721192598029789
10 "WALKING_UPSTAIRS" -0.682653506899942
10 "WALKING_UPSTAIRS" -0.653665674372188
10 "WALKING_UPSTAIRS" -0.0967092754729682
10 "WALKING_UPSTAIRS" -0.0423181079782632
10 "WALKING_UPSTAIRS" -0.0548303497968374
10 "WALKING_UPSTAIRS" -0.731348533131935
10 "WALKING_UPSTAIRS" -0.786062320321895
10 "WALKING_UPSTAIRS" -0.739932395222129
10 "WALKING_UPSTAIRS" -0.54822165976717
10 "WALKING_UPSTAIRS" -0.591225327146546
10 "WALKING_UPSTAIRS" -0.54822165976717
10 "WALKING_UPSTAIRS" -0.591225327146546
10 "WALKING_UPSTAIRS" -0.649417950650692
10 "WALKING_UPSTAIRS" -0.627762945785391
10 "WALKING_UPSTAIRS" -0.60524856977632
10 "WALKING_UPSTAIRS" -0.662533062898382
10 "WALKING_UPSTAIRS" -0.762137610987416
10 "WALKING_UPSTAIRS" -0.77799317279698
10 "WALKING_UPSTAIRS" -0.622761658493734
10 "WALKING_UPSTAIRS" -0.53749328145871
10 "WALKING_UPSTAIRS" -0.665033506271952
10 "WALKING_UPSTAIRS" -0.603356276555826
10 "WALKING_UPSTAIRS" -0.528420009576204
10 "WALKING_UPSTAIRS" -0.617874813333395
10 "WALKING_UPSTAIRS" -0.656713524546605
10 "WALKING_UPSTAIRS" -0.628961179980356
10 "WALKING_UPSTAIRS" -0.743608246170053
10 "WALKING_UPSTAIRS" -0.654979816705833
